Timestamp,/RealOutputs/ToF/Distance,/RealOutputs/ToF/Distance/0,/RealOutputs/ToF/Distance/1,/RealOutputs/ToF/Distance/length,/RealOutputs/ToF/FPGA,/RealOutputs/ToF/NoData,/RealOutputs/ToF/NT_Delta,/RealOutputs/ToF/NT_Time,/RealOutputs/ToF/Timestamps,/RealOutputs/ToF/Timestamps/0,/RealOutputs/ToF/Timestamps/1,/RealOutputs/ToF/Timestamps/2,/RealOutputs/ToF/Timestamps/length,/RealOutputs/Drive/LeftPositionMeters,/RealOutputs/Drive/LeftVelocityMetersPerSec,/RealOutputs/Drive/RightPositionMeters,/RealOutputs/Drive/RightVelocityMetersPerSec,/RealOutputs/DigitalIO/Falling,/RealOutputs/DigitalIO/PeriodicValue
57.845945,[772; 0],772,0,2,57.846205,null,0.045946,57.800259,[3141.10107421875; 3141.10107421875; 3141.124267578125],3141.101074,3141.101074,3141.124268,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
57.945837,[770; 0],770,0,2,57.946097,null,0.048379,57.897718,[3141.197021484375; 3141.197021484375; 3141.2216796875],3141.197021,3141.197021,3141.22168,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
58.045821,[772; 0],772,0,2,58.046118,null,0.050937,57.995181,[3141.29443359375; 3141.29443359375; 3141.3193359375],3141.294434,3141.294434,3141.319336,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
58.145862,[771; 0],771,0,2,58.146121,null,0.053455,58.092666,[3141.391845703125; 3141.391845703125; 3141.416748046875],3141.391846,3141.391846,3141.416748,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
58.245828,[776; 0],776,0,2,58.246106,null,0.057562,58.188544,[3141.489501953125; 3141.489501953125; 3141.5126953125],3141.489502,3141.489502,3141.512695,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
58.345831,[774; 0],774,0,2,58.34609,null,0.06007,58.28602,[3141.585205078125; 3141.585205078125; 3141.610107421875],3141.585205,3141.585205,3141.610107,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
58.445834,[761; 0],761,0,2,58.446149,null,0.062664,58.383485,[3141.682861328125; 3141.682861328125; 3141.70751953125],3141.682861,3141.682861,3141.70752,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
58.545818,[768; 0],768,0,2,58.546263,null,0.042155,58.504108,[3141.804931640625; 3141.804931640625; 3141.828125],3141.804932,3141.804932,3141.828125,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
58.645821,[774; 0],774,0,2,58.646062,null,0.044487,58.601575,[3141.90087890625; 3141.90087890625; 3141.925537109375],3141.900879,3141.900879,3141.925537,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
58.745824,[762; 0],762,0,2,58.746121,null,0.047071,58.69905,[3141.998291015625; 3141.998291015625; 3142.023193359375],3141.998291,3141.998291,3142.023193,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
58.845827,[762; 0],762,0,2,58.846068,null,0.049542,58.796526,[3142.095703125; 3142.095703125; 3142.12060546875],3142.095703,3142.095703,3142.120605,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
58.94583,[765; 0],765,0,2,58.946201,null,0.053799,58.892402,[3142.193359375; 3142.193359375; 3142.216552734375],3142.193359,3142.193359,3142.216553,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
59.045815,[764; 0],764,0,2,59.046149,null,0.05627,58.989879,[3142.2890625; 3142.2890625; 3142.31396484375],3142.289063,3142.289063,3142.313965,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
59.145836,[775; 0],775,0,2,59.146115,null,0.058774,59.087341,[3142.38671875; 3142.38671875; 3142.411376953125],3142.386719,3142.386719,3142.411377,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
59.245821,[774; 0],774,0,2,59.246173,null,0.038193,59.20798,[3142.5087890625; 3142.5087890625; 3142.531982421875],3142.508789,3142.508789,3142.531982,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
59.345843,[768; 0],768,0,2,59.346102,null,0.040672,59.30543,[3142.604736328125; 3142.604736328125; 3142.62939453125],3142.604736,3142.604736,3142.629395,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
59.445938,[767; 0],767,0,2,59.446217,null,0.043312,59.402905,[3142.7021484375; 3142.7021484375; 3142.72705078125],3142.702148,3142.702148,3142.727051,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
59.54583,[766; 0],766,0,2,59.546127,null,0.04575,59.500377,[3142.799560546875; 3142.799560546875; 3142.824462890625],3142.799561,3142.799561,3142.824463,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
59.645833,[774; 0],774,0,2,59.64613,null,0.049874,59.596256,[3142.897216796875; 3142.897216796875; 3142.92041015625],3142.897217,3142.897217,3142.92041,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
59.745836,[775; 0],775,0,2,59.746096,null,0.05235,59.693746,[3142.992919921875; 3142.992919921875; 3143.017822265625],3142.99292,3142.99292,3143.017822,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
59.845876,[771; 0],771,0,2,59.846247,null,0.055013,59.791234,[3143.090576171875; 3143.090576171875; 3143.115234375],3143.090576,3143.090576,3143.115234,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
59.945824,[772; 0],772,0,2,59.946083,null,0.057374,59.888709,[3143.18798828125; 3143.18798828125; 3143.212646484375],3143.187988,3143.187988,3143.212646,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
60.045845,[773; 0],773,0,2,60.046087,null,0.061486,59.984601,[3143.285400390625; 3143.285400390625; 3143.30859375],3143.2854,3143.2854,3143.308594,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
60.145848,[779; 0],779,0,2,60.146164,null,0.039349,60.106815,[3143.406005859375; 3143.406005859375; 3143.430908203125],3143.406006,3143.406006,3143.430908,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
60.245833,[772; 0],772,0,2,60.246093,null,0.041786,60.204307,[3143.503662109375; 3143.503662109375; 3143.5283203125],3143.503662,3143.503662,3143.52832,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
60.345836,[769; 0],769,0,2,60.346188,null,0.045995,60.300193,[3143.60107421875; 3143.60107421875; 3143.624267578125],3143.601074,3143.601074,3143.624268,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
60.44582,[764; 0],764,0,2,60.446099,null,0.048428,60.397671,[3143.697021484375; 3143.697021484375; 3143.7216796875],3143.697021,3143.697021,3143.72168,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
60.545824,[772; 0],772,0,2,60.546083,null,0.05095,60.495133,[3143.79443359375; 3143.79443359375; 3143.819091796875],3143.794434,3143.794434,3143.819092,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
60.645827,[776; 0],776,0,2,60.64616,null,0.053549,60.592611,[3143.891845703125; 3143.891845703125; 3143.916748046875],3143.891846,3143.891846,3143.916748,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
60.74583,[770; 0],770,0,2,60.746219,null,0.057734,60.688485,[3143.9892578125; 3143.9892578125; 3144.012451171875],3143.989258,3143.989258,3144.012451,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
60.845833,[781; 0],781,0,2,60.846092,null,0.060127,60.785965,[3144.085205078125; 3144.085205078125; 3144.110107421875],3144.085205,3144.085205,3144.110107,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
60.945836,[764; 0],764,0,2,60.946151,null,0.037964,60.908187,[3144.20751953125; 3144.20751953125; 3144.232177734375],3144.20752,3144.20752,3144.232178,3,12.47108364,0,12.60409641,-8.79E-10,47.221922,TRUE
